# File Name: Ruimin_qPCR.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 384-Well Block
# Instrument Name: 272530695
# Instrument Serial Number: 272530695
# Heated Cover Serial Number: 
# Block serial number: 
# Run Start Date/Time: 2023-12-21 12:31:53 AM UTC
# Run End Data/Time: 2023-12-21 02:17:41 AM UTC
# Run Duration: 105 minutes 48 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-02-13 04:28:30 AM UTC
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Relative Quantification v1.6.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported By: guest
# Exported On: 2024-02-13 04:29:01 AM UTC
"Well","Well Position","Reading Number","Target","Temperature","Fluorescence","Derivative"
"268","L4","11","mCherry_1","62.250511169433594","1506875.75","28494.54296875"
"268","L4","12","mCherry_1","62.475521087646484","1501601.375","28777.513671875"
"268","L4","13","mCherry_1","62.700531005859375","1493028.0","29033.162109375"
"268","L4","14","mCherry_1","62.92554473876953","1485057.125","29270.91015625"
"268","L4","15","mCherry_1","63.15055465698242","1480037.375","29526.01953125"
"268","L4","16","mCherry_1","63.37556457519531","1472871.75","29820.611328125"
"268","L4","17","mCherry_1","63.6005744934082","1466979.375","30140.677734375"
"268","L4","18","mCherry_1","63.825584411621094","1459765.0","30443.263671875"
"268","L4","19","mCherry_1","64.05059814453125","1450571.5","30694.537109375"
"268","L4","20","mCherry_1","64.27560424804688","1442184.5","30899.369140625"
"268","L4","21","mCherry_1","64.50061798095703","1435730.125","31099.380859375"
"268","L4","22","mCherry_1","64.72563171386719","1431628.75","31338.61328125"
"268","L4","23","mCherry_1","64.95063781738281","1421791.25","31630.931640625"
"268","L4","24","mCherry_1","65.17565155029297","1415246.0","31958.75"
"268","L4","25","mCherry_1","65.40066528320312","1406403.625","32298.869140625"
"268","L4","26","mCherry_1","65.62567138671875","1397828.125","32651.869140625"
"268","L4","27","mCherry_1","65.8506851196289","1392945.125","33043.63671875"
"268","L4","28","mCherry_1","66.07569885253906","1384654.625","33499.8125"
"268","L4","29","mCherry_1","66.30070495605469","1377052.75","34020.20703125"
"268","L4","30","mCherry_1","66.52571868896484","1368918.5","34573.1328125"
"268","L4","31","mCherry_1","66.750732421875","1359239.625","35111.40625"
"268","L4","32","mCherry_1","66.97573852539062","1352778.875","35599.24609375"
"268","L4","33","mCherry_1","67.20075225830078","1343005.625","35892.66796875"
"268","L4","34","mCherry_1","67.4257583618164","1334995.5","36089.70703125"
"268","L4","35","mCherry_1","67.65077209472656","1326153.625","36264.6171875"
"268","L4","36","mCherry_1","67.87578582763672","1318166.75","36416.171875"
"268","L4","37","mCherry_1","68.10079193115234","1309278.75","36534.34765625"
"268","L4","38","mCherry_1","68.3258056640625","1301227.5","36606.76953125"
"268","L4","39","mCherry_1","68.55081176757812","1289431.875","36631.1328125"
"268","L4","40","mCherry_1","68.77582550048828","1282985.0","36621.484375"
"268","L4","41","mCherry_1","69.00083923339844","1273475.375","36604.52734375"
"268","L4","42","mCherry_1","69.22584533691406","1264749.625","36603.65234375"
"268","L4","43","mCherry_1","69.45085906982422","1258256.5","36625.765625"
"268","L4","44","mCherry_1","69.67587280273438","1247242.875","36657.8828125"
"268","L4","45","mCherry_1","69.90087890625","1237189.25","36680.296875"
"268","L4","46","mCherry_1","70.12589263916016","1228291.5","36681.9609375"
"268","L4","47","mCherry_1","70.35090637207031","1221244.125","36668.8203125"
"268","L4","48","mCherry_1","70.57591247558594","1212833.25","36657.140625"
"268","L4","49","mCherry_1","70.8009262084961","1202211.625","36662.0859375"
"268","L4","50","mCherry_1","71.02593994140625","1193902.0","36687.4453125"
"268","L4","51","mCherry_1","71.25094604492188","1187256.5","36727.046875"
"268","L4","52","mCherry_1","71.47595977783203","1175654.125","36769.80078125"
"268","L4","53","mCherry_1","71.70096588134766","1168557.625","36802.37109375"
"268","L4","54","mCherry_1","71.92597961425781","1158897.375","36812.40234375"
"268","L4","55","mCherry_1","72.15099334716797","1151993.0","36787.16015625"
"268","L4","56","mCherry_1","72.3759994506836","1141462.875","36718.8984375"
"268","L4","57","mCherry_1","72.60101318359375","1133241.625","36611.45703125"
"268","L4","58","mCherry_1","72.82601928710938","1122180.375","36485.49609375"
"268","L4","59","mCherry_1","73.05103302001953","1116920.0","36374.2734375"
"268","L4","60","mCherry_1","73.27604675292969","1108141.125","36306.7421875"
"268","L4","61","mCherry_1","73.50105285644531","1100020.0","36291.4453125"
"268","L4","62","mCherry_1","73.72606658935547","1089238.875","36310.67578125"
"268","L4","63","mCherry_1","73.95108032226562","1080815.875","36332.41015625"
"268","L4","64","mCherry_1","74.17608642578125","1071791.375","36328.4375"
"268","L4","65","mCherry_1","74.4011001586914","1065250.25","36288.1953125"
"268","L4","66","mCherry_1","74.62611389160156","1055082.75","36219.39453125"
"268","L4","67","mCherry_1","74.85111999511719","1045824.9375","36139.35546875"
"268","L4","68","mCherry_1","75.07613372802734","1038618.125","36065.5859375"
"268","L4","69","mCherry_1","75.3011474609375","1030812.3125","36007.23046875"
"268","L4","70","mCherry_1","75.52615356445312","1021071.25","35961.203125"
"268","L4","71","mCherry_1","75.75116729736328","1013414.9375","35913.734375"
"268","L4","72","mCherry_1","75.97618103027344","1004322.125","35847.53515625"
"268","L4","73","mCherry_1","76.20118713378906","994464.125","35754.44921875"
"268","L4","74","mCherry_1","76.42620086669922","988310.375","35554.4609375"
"268","L4","75","mCherry_1","76.65120697021484","980445.375","35359.42578125"
"268","L4","76","mCherry_1","76.876220703125","971754.75","35231.25"
"268","L4","77","mCherry_1","77.10122680664062","965497.3125","35200.109375"
"268","L4","78","mCherry_1","77.32624053955078","955173.8125","35259.49609375"
"268","L4","79","mCherry_1","77.55125427246094","947041.75","35375.01953125"
"268","L4","80","mCherry_1","77.77626037597656","939470.875","35504.828125"
"268","L4","81","mCherry_1","78.00127410888672","932548.0","35619.57421875"
"268","L4","82","mCherry_1","78.22628784179688","921186.6875","35715.16015625"
"268","L4","83","mCherry_1","78.4512939453125","913703.6875","35780.78515625"
"268","L4","84","mCherry_1","78.67630767822266","906320.375","35856.5390625"
"268","L4","85","mCherry_1","78.90132141113281","898655.375","35979.34765625"
"268","L4","86","mCherry_1","79.12632751464844","890305.6875","36162.09765625"
"268","L4","87","mCherry_1","79.3513412475586","879794.9375","36398.33984375"
"268","L4","88","mCherry_1","79.57635498046875","872696.3125","36663.83984375"
"268","L4","89","mCherry_1","79.80136108398438","862695.0625","36927.83203125"
"268","L4","90","mCherry_1","80.02637481689453","853339.5625","37167.78515625"
"268","L4","91","mCherry_1","80.25138854980469","845343.9375","37377.578125"
"268","L4","92","mCherry_1","80.47639465332031","836278.75","37565.359375"
"268","L4","93","mCherry_1","80.70140838623047","826616.25","37742.51953125"
"268","L4","94","mCherry_1","80.9264144897461","817738.4375","37911.34375"
"268","L4","95","mCherry_1","81.15142822265625","808945.6875","38056.03515625"
"268","L4","96","mCherry_1","81.37643432617188","797831.0","38142.8671875"
"268","L4","97","mCherry_1","81.60144805908203","789481.125","38130.71484375"
"268","L4","98","mCherry_1","81.82646179199219","777634.625","37988.27734375"
"268","L4","99","mCherry_1","82.05146789550781","769252.125","37711.109375"
"268","L4","100","mCherry_1","82.27648162841797","761306.5625","37331.82421875"
"268","L4","101","mCherry_1","82.50149536132812","753454.8125","36918.2421875"
"268","L4","102","mCherry_1","82.72650146484375","743768.25","36566.9296875"
"268","L4","103","mCherry_1","82.9515151977539","735797.0625","36403.109375"
"268","L4","104","mCherry_1","83.17652893066406","729919.75","36597.96875"
"268","L4","105","mCherry_1","83.40153503417969","720545.9375","37407.7421875"
"268","L4","106","mCherry_1","83.62654876708984","710792.0625","39221.0078125"
"268","L4","107","mCherry_1","83.8515625","705207.4375","42589.57421875"
"268","L4","108","mCherry_1","84.07656860351562","693029.8125","48193.2265625"
"268","L4","109","mCherry_1","84.30158233642578","682235.4375","56685.86328125"
"268","L4","110","mCherry_1","84.52659606933594","662909.125","68397.75"
"268","L4","111","mCherry_1","84.75160217285156","637801.25","82946.328125"
"268","L4","112","mCherry_1","84.97661590576172","593297.375","98924.09375"
"268","L4","113","mCherry_1","85.20162200927734","507947.71875","113898.6953125"
"268","L4","114","mCherry_1","85.4266357421875","411431.0","124891.2734375"
"268","L4","115","mCherry_1","85.65164947509766","333527.1875","129268.5390625"
"268","L4","116","mCherry_1","85.87665557861328","287544.6875","125700.078125"
"268","L4","117","mCherry_1","86.10166931152344","271636.5","114709.9453125"
"268","L4","118","mCherry_1","86.32667541503906","265710.65625","98516.375"
"268","L4","119","mCherry_1","86.55168914794922","260566.3125","80231.140625"
"268","L4","120","mCherry_1","86.77670288085938","259511.9375","62823.65625"
"268","L4","121","mCherry_1","87.001708984375","255950.703125","48328.85546875"
"268","L4","122","mCherry_1","87.22672271728516","253683.90625","37569.54296875"
"268","L4","123","mCherry_1","87.45173645019531","252530.46875","25545.30078125"
"268","L4","124","mCherry_1","87.67674255371094","249013.953125","17189.25390625"
"268","L4","125","mCherry_1","87.9017562866211","248026.34375","12456.646484375"
"268","L4","126","mCherry_1","88.12677001953125","244697.96875","9932.6328125"
"268","L4","127","mCherry_1","88.35177612304688","243260.90625","8651.3828125"
"268","L4","128","mCherry_1","88.57678985595703","241855.3125","8058.26171875"
"268","L4","129","mCherry_1","88.80180358886719","240684.90625","7876.671875"
"268","L4","130","mCherry_1","89.02680969238281","238051.234375","7969.01171875"
"268","L4","131","mCherry_1","89.25182342529297","235907.875","8236.427734375"
"268","L4","132","mCherry_1","89.47683715820312","232465.328125","8571.92578125"
"268","L4","133","mCherry_1","89.70184326171875","230818.84375","8862.955078125"
"268","L4","134","mCherry_1","89.92684936523438","227018.09375","9023.1171875"
"268","L4","135","mCherry_1","90.15187072753906","225904.09375","9024.837890625"
"268","L4","136","mCherry_1","90.37687683105469","225930.65625","8905.55078125"
"268","L4","137","mCherry_1","90.60188293457031","222755.75","8739.421875"
"268","L4","138","mCherry_1","90.82689666748047","219238.109375","8591.38671875"
"268","L4","139","mCherry_1","91.05191040039062","218430.03125","8483.265625"
"268","L4","140","mCherry_1","91.27691650390625","216360.234375","8393.107421875"
"268","L4","141","mCherry_1","91.5019302368164","213058.328125","8283.7734375"
"268","L4","142","mCherry_1","91.72694396972656","212090.25","8137.880859375"
"268","L4","143","mCherry_1","91.95195007324219","211189.59375","7973.59765625"
"268","L4","144","mCherry_1","92.17696380615234","208156.65625","7833.234375"
"268","L4","145","mCherry_1","92.4019775390625","207398.1875","7755.14453125"
"268","L4","146","mCherry_1","92.62698364257812","203022.25","7748.650390625"
"268","L4","147","mCherry_1","92.85199737548828","203436.15625","7787.990234375"
"268","L4","148","mCherry_1","93.07701110839844","199733.125","7827.763671875"
"268","L4","149","mCherry_1","93.30201721191406","198291.4375","7828.412109375"
"268","L4","150","mCherry_1","93.52703094482422","196920.375","7775.591796875"
"268","L4","151","mCherry_1","93.75204467773438","194774.28125","7684.025390625"
"268","L4","152","mCherry_1","93.97705078125","192872.609375","7585.8984375"
"268","L4","153","mCherry_1","94.20205688476562","192224.578125","7512.02734375"
"268","L4","154","mCherry_1","94.42707824707031","189381.265625","7476.42578125"
"268","L4","155","mCherry_1","94.65208435058594","188411.390625","7471.5234375"
"268","L4","156","mCherry_1","94.87709045410156","188431.390625","7475.98828125"
"269","L5","1","mCherry_1","60.0005989074707","1098001.75","17306.625"
"269","L5","2","mCherry_1","60.225582122802734","1093455.375","17388.775390625"
"269","L5","3","mCherry_1","60.450565338134766","1087650.875","17459.17578125"
"269","L5","4","mCherry_1","60.6755485534668","1083903.875","17512.31640625"
"269","L5","5","mCherry_1","60.90053176879883","1077737.875","17551.173828125"
"269","L5","6","mCherry_1","61.12551498413086","1073968.75","17584.30078125"
"269","L5","7","mCherry_1","61.35049819946289","1069828.625","17620.927734375"
"269","L5","8","mCherry_1","61.57548141479492","1061979.375","17666.75"
"269","L5","9","mCherry_1","61.80046463012695","1057879.0","17721.4140625"
"269","L5","10","mCherry_1","62.025447845458984","1053326.375","17779.716796875"
"269","L5","11","mCherry_1","62.250431060791016","1048091.5","17834.23046875"
"269","L5","12","mCherry_1","62.47541427612305","1042274.625","17879.8359375"
"269","L5","13","mCherry_1","62.70039749145508","1033955.0625","17917.041015625"
"269","L5","14","mCherry_1","62.92538070678711","1031207.1875","17952.552734375"
"269","L5","15","mCherry_1","63.15036392211914","1026174.3125","17994.96484375"
"269","L5","16","mCherry_1","63.37534713745117","1018495.5","18048.9296875"
"269","L5","17","mCherry_1","63.6003303527832","1015333.375","18110.8515625"
"269","L5","18","mCherry_1","63.825313568115234","1008776.4375","18170.470703125"
"269","L5","19","mCherry_1","64.05030059814453","1001996.0","18216.291015625"
"269","L5","20","mCherry_1","64.27528381347656","995806.25","18242.783203125"
"269","L5","21","mCherry_1","64.5002670288086","988982.0","18253.708984375"
"269","L5","22","mCherry_1","64.72525024414062","985388.0625","18260.65234375"
"269","L5","23","mCherry_1","64.95023345947266","977175.0625","18276.52734375"
"269","L5","24","mCherry_1","65.17521667480469","973324.875","18309.263671875"
"269","L5","25","mCherry_1","65.40019989013672","968422.625","18358.111328125"
"269","L5","26","mCherry_1","65.62518310546875","959928.9375","18415.53125"
"269","L5","27","mCherry_1","65.85016632080078","954250.0","18471.015625"
"269","L5","28","mCherry_1","66.07514953613281","948727.5625","18515.33984375"
"269","L5","29","mCherry_1","66.30013275146484","943285.75","18542.33984375"
"269","L5","30","mCherry_1","66.52511596679688","935019.1875","18549.015625"
"269","L5","31","mCherry_1","66.7500991821289","930173.25","18535.779296875"
"269","L5","32","mCherry_1","66.97508239746094","923406.25","18506.75390625"
"269","L5","33","mCherry_1","67.20006561279297","916816.0625","18469.923828125"
"269","L5","34","mCherry_1","67.425048828125","911934.8125","18435.33203125"
"269","L5","35","mCherry_1","67.65003204345703","905320.9375","18411.90234375"
"269","L5","36","mCherry_1","67.87501525878906","899580.375","18404.0546875"
"269","L5","37","mCherry_1","68.0999984741211","895047.8125","18410.28125"
"269","L5","38","mCherry_1","68.32498168945312","887166.5","18424.57421875"
"269","L5","39","mCherry_1","68.54996490478516","880935.0","18439.640625"
"269","L5","40","mCherry_1","68.77494812011719","875870.875","18449.689453125"
"269","L5","41","mCherry_1","68.99993133544922","869262.5","18451.408203125"
"269","L5","42","mCherry_1","69.22491455078125","863172.6875","18442.4375"
"269","L5","43","mCherry_1","69.44989776611328","856276.1875","18420.267578125"
"269","L5","44","mCherry_1","69.67488098144531","851423.6875","18381.962890625"
"269","L5","45","mCherry_1","69.89986419677734","844268.4375","18326.12109375"
"269","L5","46","mCherry_1","70.12484741210938","836651.3125","18254.787109375"
"269","L5","47","mCherry_1","70.3498306274414","833549.625","18173.966796875"
"269","L5","48","mCherry_1","70.57481384277344","827268.8125","18091.73828125"
"269","L5","49","mCherry_1","70.79979705810547","821424.1875","18015.353515625"
"269","L5","50","mCherry_1","71.0247802734375","815359.0625","17949.119140625"
"269","L5","51","mCherry_1","71.24976348876953","811760.625","17894.259765625"
"269","L5","52","mCherry_1","71.47474670410156","804444.5","17850.017578125"
"269","L5","53","mCherry_1","71.6997299194336","800866.25","17814.888671875"
"269","L5","54","mCherry_1","71.92471313476562","794681.125","17786.515625"
"269","L5","55","mCherry_1","72.14969635009766","789738.625","17761.58984375"
"269","L5","56","mCherry_1","72.37467956542969","784676.625","17735.505859375"
"269","L5","57","mCherry_1","72.59966278076172","779833.375","17703.361328125"
"269","L5","58","mCherry_1","72.82464599609375","773227.5625","17662.060546875"
"269","L5","59","mCherry_1","73.04962921142578","768302.9375","17611.544921875"
"269","L5","60","mCherry_1","73.27461242675781","763789.75","17554.421875"
"269","L5","61","mCherry_1","73.49959564208984","758930.125","17492.75390625"
"269","L5","62","mCherry_1","73.72457885742188","755126.0625","17424.857421875"
"269","L5","63","mCherry_1","73.9495620727539","748159.3125","17345.0546875"
"269","L5","64","mCherry_1","74.17454528808594","742880.875","17247.96875"
"269","L5","65","mCherry_1","74.39952850341797","739102.0","17134.19140625"
"269","L5","66","mCherry_1","74.62451171875","735106.1875","17012.638671875"
"269","L5","67","mCherry_1","74.84949493408203","730955.5","16896.626953125"
"269","L5","68","mCherry_1","75.07447814941406","728793.5625","16394.8359375"
"269","L5","69","mCherry_1","75.2994613647461","722344.0625","15961.705078125"
"269","L5","70","mCherry_1","75.52444458007812","718576.25","15574.3828125"
"269","L5","71","mCherry_1","75.74942779541016","715023.375","15173.31640625"
"269","L5","72","mCherry_1","75.97441101074219","710030.25","14717.5869140625"
"269","L5","73","mCherry_1","76.19939422607422","708157.625","14204.4892578125"
"269","L5","74","mCherry_1","76.42437744140625","703134.6875","13662.5576171875"
"269","L5","75","mCherry_1","76.64936065673828","701362.8125","13128.01953125"
"269","L5","76","mCherry_1","76.87434387207031","698208.1875","12620.51953125"
"269","L5","77","mCherry_1","77.09932708740234","693206.4375","12133.73046875"
"269","L5","78","mCherry_1","77.32431030273438","690833.9375","11640.087890625"
"269","L5","79","mCherry_1","77.5492935180664","689561.375","11107.6875"
"269","L5","80","mCherry_1","77.77427673339844","684253.8125","10515.4736328125"
"269","L5","81","mCherry_1","77.99925994873047","682366.625","9863.6064453125"
"269","L5","82","mCherry_1","78.2242431640625","679225.125","9173.935546875"
"269","L5","83","mCherry_1","78.44922637939453","679473.0625","8482.1826171875"
"269","L5","84","mCherry_1","78.67420959472656","675149.1875","7824.802734375"
"269","L5","85","mCherry_1","78.8991928100586","674348.625","7233.234375"
"269","L5","86","mCherry_1","79.12417602539062","670508.125","6734.453125"
"269","L5","87","mCherry_1","79.34915924072266","669968.75","6360.650390625"
"269","L5","88","mCherry_1","79.57414245605469","668955.4375","6147.1904296875"
"269","L5","89","mCherry_1","79.79912567138672","667281.125","6115.1396484375"
"269","L5","90","mCherry_1","80.02410888671875","665196.6875","6244.1015625"
"269","L5","91","mCherry_1","80.24909210205078","662385.0","6457.4638671875"
"269","L5","92","mCherry_1","80.47407531738281","659092.1875","6629.771484375"
"269","L5","93","mCherry_1","80.69905853271484","658590.375","6614.1689453125"
"269","L5","94","mCherry_1","80.92404174804688","655199.875","6273.1494140625"
"269","L5","95","mCherry_1","81.1490249633789","652613.375","5500.3447265625"
"269","L5","96","mCherry_1","81.37400817871094","651180.1875","4237.515625"
"269","L5","97","mCherry_1","81.59899139404297","649523.125","2488.337890625"
"269","L5","98","mCherry_1","81.823974609375","650262.1875","334.9375"
"269","L5","99","mCherry_1","82.04895782470703","648811.375","-2055.609375"
"269","L5","100","mCherry_1","82.27394104003906","651575.5","-4439.791015625"
"269","L5","101","mCherry_1","82.4989242553711","653699.875","-6531.580078125"
"269","L5","102","mCherry_1","82.72390747070312","658545.125","-8045.64453125"
"269","L5","103","mCherry_1","82.94889068603516","658877.5625","-8712.322265625"
"269","L5","104","mCherry_1","83.17387390136719","658698.125","-8228.6328125"
"269","L5","105","mCherry_1","83.39885711669922","661954.9375","-6123.51953125"
"269","L5","106","mCherry_1","83.62384033203125","661717.125","-1587.81640625"
"269","L5","107","mCherry_1","83.84882354736328","664789.125","6616.7412109375"
"269","L5","108","mCherry_1","84.07380676269531","663298.625","17492.130859375"
"269","L5","109","mCherry_1","84.29878997802734","661170.5625","21316.05078125"
"269","L5","110","mCherry_1","84.52377319335938","657411.1875","26424.4375"
"269","L5","111","mCherry_1","84.7487564086914","631240.625","32471.259765625"
"269","L5","112","mCherry_1","84.97373962402344","580918.875","38641.4921875"
"269","L5","113","mCherry_1","85.19872283935547","491196.875","43757.2265625"
"269","L5","114","mCherry_1","85.4237060546875","401586.78125","46598.765625"
"269","L5","115","mCherry_1","85.64868927001953","351241.25","46335.4453125"
"269","L5","116","mCherry_1","85.87367248535156","340061.5","42863.35546875"
"269","L5","117","mCherry_1","86.0986557006836","345595.34375","36867.5234375"
"269","L5","118","mCherry_1","86.32363891601562","353536.25","29568.30859375"
"269","L5","119","mCherry_1","86.54862213134766","364574.625","22285.71484375"
"269","L5","120","mCherry_1","86.77360534667969","373064.03125","12459.779296875"
"269","L5","121","mCherry_1","86.99858856201172","385048.75","-11930.724609375"
"269","L5","122","mCherry_1","87.22357177734375","394376.8125","-28060.875"
"269","L5","123","mCherry_1","87.44855499267578","404240.96875","-37357.48828125"
"269","L5","124","mCherry_1","87.67353820800781","414223.625","-41876.23046875"
"269","L5","125","mCherry_1","87.89852142333984","420329.125","-43569.62890625"
"269","L5","126","mCherry_1","88.12350463867188","430963.90625","-43912.06640625"
"269","L5","127","mCherry_1","88.3484878540039","441797.53125","-43796.1484375"
"269","L5","128","mCherry_1","88.57347106933594","451614.0","-43591.48828125"
"269","L5","129","mCherry_1","88.7984619140625","460195.875","-43290.828125"
"269","L5","130","mCherry_1","89.0234375","469117.75","-42692.15234375"
"269","L5","131","mCherry_1","89.24842834472656","475163.65625","-41565.765625"
"269","L5","132","mCherry_1","89.47340393066406","486047.6875","-39764.04296875"
"269","L5","133","mCherry_1","89.69839477539062","492623.71875","-37263.48828125"
"269","L5","134","mCherry_1","89.92337036132812","495155.5","-34155.2109375"
"269","L5","135","mCherry_1","90.14836120605469","499381.4375","-30606.84765625"
"269","L5","136","mCherry_1","90.37333679199219","503619.90625","-26812.87109375"
"269","L5","137","mCherry_1","90.59832763671875","508203.0625","-22949.53125"
"269","L5","138","mCherry_1","90.82330322265625","508013.28125","-19154.609375"
"269","L5","139","mCherry_1","91.04829406738281","508613.3125","-15534.787109375"
"269","L5","140","mCherry_1","91.27326965332031","510666.125","-12186.7265625"
"269","L5","141","mCherry_1","91.49826049804688","509267.28125","-9204.67578125"
"269","L5","142","mCherry_1","91.72323608398438","507500.25","-6662.9765625"
"269","L5","143","mCherry_1","91.94822692871094","508864.0625","-4587.361328125"
"269","L5","144","mCherry_1","92.17320251464844","508697.34375","-2938.947265625"
"269","L5","145","mCherry_1","92.398193359375","507830.375","-1627.00390625"
"269","L5","146","mCherry_1","92.6231689453125","505571.375","-541.81640625"
"269","L5","147","mCherry_1","92.84815979003906","505428.71875","414.4921875"
"269","L5","148","mCherry_1","93.07313537597656","503958.8125","1316.248046875"
"269","L5","149","mCherry_1","93.29812622070312","502609.46875","2219.9228515625"
"269","L5","150","mCherry_1","93.52310180664062","502081.28125","3170.1015625"
"269","L5","151","mCherry_1","93.74809265136719","498768.71875","4193.88671875"
"269","L5","152","mCherry_1","93.97306823730469","496138.90625","5287.927734375"
"269","L5","153","mCherry_1","94.19805908203125","494333.34375","6414.5830078125"
"269","L5","154","mCherry_1","94.42303466796875","490656.625","7517.271484375"
"269","L5","155","mCherry_1","94.64802551269531","491003.71875","8549.0673828125"
"269","L5","156","mCherry_1","94.87300109863281","488313.125","9496.908203125"
"270","L6","1","mCherry_1","60.0005989074707","1001083.375","18084.90234375"
"270","L6","2","mCherry_1","60.225582122802734","997242.1875","18481.677734375"
"270","L6","3","mCherry_1","60.450565338134766","993656.8125","18909.07421875"
"270","L6","4","mCherry_1","60.6755485534668","989663.875","19342.845703125"
"270","L6","5","mCherry_1","60.90053176879883","985939.0","19757.94921875"
"270","L6","6","mCherry_1","61.12551498413086","980866.6875","20136.697265625"
"270","L6","7","mCherry_1","61.35049819946289","975425.625","20477.908203125"
"270","L6","8","mCherry_1","61.57548141479492","970116.3125","20796.865234375"
"270","L6","9","mCherry_1","61.80046463012695","965641.375","21112.494140625"
"270","L6","10","mCherry_1","62.025447845458984","960410.375","21428.48046875"
"270","L6","11","mCherry_1","62.250431060791016","956880.0625","21721.931640625"
"270","L6","12","mCherry_1","62.47541427612305","952073.75","21956.94921875"
"270","L6","13","mCherry_1","62.70039749145508","943033.1875","22010.4765625"
"270","L6","14","mCherry_1","62.92538070678711","939009.9375","22039.70703125"
"270","L6","15","mCherry_1","63.15036392211914","935252.5","22067.548828125"
"270","L6","16","mCherry_1","63.37534713745117","929768.25","22111.35546875"
"270","L6","17","mCherry_1","63.6003303527832","924685.9375","22179.5859375"
"270","L6","18","mCherry_1","63.825313568115234","919698.5625","22267.201171875"
"270","L6","19","mCherry_1","64.05030059814453","913230.5625","22359.4296875"
"270","L6","20","mCherry_1","64.27528381347656","907664.5","22438.869140625"
"270","L6","21","mCherry_1","64.5002670288086","903301.125","22493.40234375"
"270","L6","22","mCherry_1","64.72525024414062","895596.1875","22520.52734375"
"270","L6","23","mCherry_1","64.95023345947266","890332.5","22528.791015625"
"270","L6","24","mCherry_1","65.17521667480469","885495.5625","22535.9453125"
"270","L6","25","mCherry_1","65.40019989013672","879921.375","22563.1640625"
"270","L6","26","mCherry_1","65.62518310546875","873749.75","22626.599609375"
"270","L6","27","mCherry_1","65.85016632080078","870316.8125","22729.529296875"
"270","L6","28","mCherry_1","66.07514953613281","862772.1875","22857.8515625"
"270","L6","29","mCherry_1","66.30013275146484","859340.8125","22983.072265625"
"270","L6","30","mCherry_1","66.52511596679688","850341.5625","23072.97265625"
"270","L6","31","mCherry_1","66.7500991821289","844889.0","23105.740234375"
"270","L6","32","mCherry_1","66.97508239746094","837523.75","23080.650390625"
"270","L6","33","mCherry_1","67.20006561279297","832157.5","23018.86328125"
"270","L6","34","mCherry_1","67.425048828125","827676.5625","22953.1953125"
"270","L6","35","mCherry_1","67.65003204345703","820756.125","22912.865234375"
"270","L6","36","mCherry_1","67.87501525878906","816676.875","22910.880859375"
"270","L6","37","mCherry_1","68.0999984741211","810369.125","22941.291015625"
"270","L6","38","mCherry_1","68.32498168945312","804511.6875","22985.263671875"
"270","L6","39","mCherry_1","68.54996490478516","796214.375","23022.130859375"
"270","L6","40","mCherry_1","68.77494812011719","792198.0","23037.63671875"
"270","L6","41","mCherry_1","68.99993133544922","785864.125","23026.521484375"
"270","L6","42","mCherry_1","69.22491455078125","780966.9375","22991.052734375"
"270","L6","43","mCherry_1","69.44989776611328","771941.9375","22938.89453125"
"270","L6","44","mCherry_1","69.67488098144531","766771.6875","22880.970703125"
"270","L6","45","mCherry_1","69.89986419677734","762557.9375","22828.17578125"
"270","L6","46","mCherry_1","70.12484741210938","757519.8125","22786.521484375"
"270","L6","47","mCherry_1","70.3498306274414","749529.9375","22753.90625"
"270","L6","48","mCherry_1","70.57481384277344","745140.375","22722.158203125"
"270","L6","49","mCherry_1","70.79979705810547","737059.4375","22683.517578125"
"270","L6","50","mCherry_1","71.0247802734375","733276.1875","22637.09375"
"270","L6","51","mCherry_1","71.24976348876953","728673.625","22589.794921875"
"270","L6","52","mCherry_1","71.47474670410156","721749.5625","22551.740234375"
"270","L6","53","mCherry_1","71.6997299194336","716312.375","22530.431640625"
"270","L6","54","mCherry_1","71.92471313476562","711350.8125","22525.958984375"
"270","L6","55","mCherry_1","72.14969635009766","706551.125","22530.255859375"
"270","L6","56","mCherry_1","72.37467956542969","700874.9375","22529.6171875"
"270","L6","57","mCherry_1","72.59966278076172","694462.0","22510.990234375"
"270","L6","58","mCherry_1","72.82464599609375","687044.4375","22469.3671875"
"270","L6","59","mCherry_1","73.04962921142578","683930.6875","22411.484375"
"270","L6","60","mCherry_1","73.27461242675781","677734.1875","22351.94921875"
"270","L6","61","mCherry_1","73.49959564208984","674563.9375","22303.30078125"
"270","L6","62","mCherry_1","73.72457885742188","667366.5625","22266.583984375"
"270","L6","63","mCherry_1","73.9495620727539","661518.0625","22230.8515625"
"270","L6","64","mCherry_1","74.17454528808594","655794.5","22181.150390625"
"270","L6","65","mCherry_1","74.39952850341797","651137.3125","22110.025390625"
"270","L6","66","mCherry_1","74.62451171875","646649.9375","22023.306640625"
"270","L6","67","mCherry_1","74.84949493408203","639990.8125","21870.5"
